AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Churn
0.12573683264767652,0.3252156863343305,1.6254465548679973,2.1356170378198454,-1.2002121433141226,0.7433759107727892,0.22561073226378406,2.2076537564040315,0.4252935364969457,1.0185654584876076,0
-0.17530887533499598,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,1.8750070532985164,-0.40129437748841734,0.22561073226378406,-0.93179810170694,-0.9059190281005938,-0.8007305641169394,1
-0.7523131489684516,0.3252156863343305,1.6254465548679973,0.5446868784310809,0.3373974549921968,-0.7049448558856828,0.3255655660344941,-0.19274425962245068,-0.7474413418389817,-1.6568698688720207,0
0.7278282486130215,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-1.2002121433141226,-2.0483681845523725,-0.7239601885579613,-1.6647440607989956,-0.14522613404485682,0.05540874063814164,0
-0.3509188716582216,0.3252156863343305,-0.6152155523078459,-0.30955640912249216,1.1062022541453564,0.8004253945928814,0.4255203998052041,-0.18663637663001678,-1.4487051035466143,1.5179800529280716,0
0.9285253872681365,0.3252156863343305,1.6254465548679973,2.5353088512623425,-0.4314073441609629,0.07718516422848581,-0.8738924392140264,2.213761639396465,0.7937541570551931,1.6963424080853802,0
1.028873956595694,0.3252156863343305,1.6254465548679973,1.3754188828409775,-1.2002121433141226,1.1059161789198277,0.12565589849307401,2.1648985754569945,1.689153084433301,-0.26564349864501385,0
1.2044839529189195,0.3252156863343305,1.6254465548679973,2.3864040580190595,-0.4314073441609629,0.3532310536805453,-1.1737569405261565,2.46418484208625,1.4514365550408825,1.4466351108651483,0
-0.576703152645226,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,1.1062022541453564,1.3469962557079596,-0.3741182703604762,0.1676208369311432,-0.44237179578537905,-0.26564349864501385,0
1.3550068069102559,-3.074882430400277,1.6254465548679973,1.7124139412336714,-0.4314073441609629,0.5887902126796358,1.0252494024294643,1.3281186054935643,-1.2189124584672772,0.3051160378583733,0
0.17591111731145526,0.3252156863343305,1.6254465548679973,1.3910930716034282,1.8750070532985164,-0.3240015284418409,-0.8738924392140264,0.7723012531820893,-0.5731158869512089,-0.2299710276135523,1
-1.2038817109424602,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-1.2002121433141226,-0.200701031153254,-0.17420860281905612,-0.5042462922365744,0.3896360570880831,0.2337710957954502,0
-0.8275745759641198,0.3252156863343305,1.6254465548679973,1.3910930716034282,0.3373974549921968,-1.0454014528765563,-0.3741182703604762,0.6501435933334134,0.6511242394197427,-0.2299710276135523,0
1.630965372561039,-3.074882430400277,-0.6152155523078459,-0.6387143731339606,-1.2002121433141226,-2.429311511996215,-0.5740279379018963,-1.5425864009503196,1.2612633315269488,1.0542379295190691,1
-0.9530102876235665,0.3252156863343305,-0.6152155523078459,-0.42711282484087376,1.1062022541453564,0.5906305186093166,-0.8239150223286714,0.14929718795384198,0.5996189913847193,0.1624261537325264,0
0.37660825596657027,0.3252156863343305,1.6254465548679973,1.0932834851168616,1.1062022541453564,-0.44178110794138636,0.17563331537842902,0.5402016994696044,-0.3037038203064688,-0.7293856220540164,0
0.12573683264767652,0.3252156863343305,-0.6152155523078459,-0.4427870136033246,0.3373974549921968,-0.2651117386920679,0.8753171517733993,-0.47370687727440536,0.18361506494798782,-0.622368208959631,0
-1.5300145612570222,0.3252156863343305,1.6254465548679973,0.6700803885306879,0.3373974549921968,-0.5816443585970964,-1.3236891911822215,0.02713952810516607,-0.616697250673152,-1.4428350426832501,0
-0.8275745759641198,0.3252156863343305,-0.6152155523078459,-0.37225316417229565,1.1062022541453564,0.9458095630376329,-2.173305278233257,0.008815879127864424,-0.9376145653529161,-0.2299710276135523,0
1.505529660901592,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-0.4314073441609629,-0.029552579692977407,0.4255203998052041,-0.8096404418582641,-1.0723205986752862,-0.622368208959631,0
1.0539610989275834,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,1.8750070532985164,-0.21910409045005796,-1.4236440249529316,-0.5653251221609122,0.2034247757306896,0.09108121166960323,1
-0.07496030600743848,0.3252156863343305,-0.6152155523078459,-0.33306769226616845,0.3373974549921968,-0.802481070158744,-0.9238698560993814,-0.9379059846993739,-0.8781854330048116,-0.05160867245624374,0
-0.4010931563220003,0.3252156863343305,1.6254465548679973,1.3754188828409775,0.3373974549921968,0.9182049740924269,1.1252042362001744,1.2487161265919253,-1.3536184917896472,-0.26564349864501385,0
-0.04987316367554911,0.3252156863343305,-0.6152155523078459,-0.4192757304596483,-0.4314073441609629,-0.6276520068391064,0.07567848160771899,-0.5164620582214421,0.5996189913847193,0.4121334509527587,0
0.025388263320119012,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-1.2002121433141226,-0.399454071558737,-0.32414085347512117,-0.6874827820095882,0.143995643382585,-0.05160867245624374,0
0.3264339713027915,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,0.3373974549921968,-0.19333980743453283,-0.22418601970441113,-0.8707192717826021,-1.004967582014101,-2.0135945791866376,0
0.426782540630349,0.3252156863343305,1.6254465548679973,1.3910930716034282,2.643811852451676,-0.16389491255964606,0.6754074842319793,0.9555377429551032,-0.022405927192107426,-0.2299710276135523,1
-1.6303631305845796,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-1.2002121433141226,-1.1521391967980195,-0.32414085347512117,-0.992876931631278,0.6867817188286053,-0.4440058538023224,0
0.3264339713027915,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,2.643811852451676,-0.6000474178939004,0.9252945686587544,-1.0539557615556159,-0.7870607634043846,-0.4440058538023224,1
-0.8275745759641198,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,0.3373974549921968,1.2917870778175475,1.3251139037415944,0.5340938164771709,1.0671281658564742,-0.479678324833784,1
0.627479679285464,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,1.1062022541453564,1.2899467718878674,-0.22418601970441113,0.5340938164771709,1.2137200256484648,0.8758755743617606,1
-0.4512674409857791,0.3252156863343305,1.6254465548679973,2.174802509725972,-1.2002121433141226,-1.5422840538902634,-0.6739827716726063,1.1387742327281172,1.2057961413353844,1.0899104005505313,0
-0.8024874336322303,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-1.2002121433141226,0.301702487649494,-0.6739827716726063,-0.1377733126905466,0.7145153139243875,0.5904958061100672,0
-0.20039601766688536,0.3252156863343305,1.6254465548679973,1.8613187344769548,1.8750070532985164,-0.8374468828226717,0.22561073226378406,0.7723012531820893,-0.7553652261520621,0.5548233350786057,1
0.7529153909449109,0.3252156863343305,1.6254465548679973,1.3754188828409775,1.1062022541453564,0.6347978609216457,0.7253849011173342,1.2487161265919253,-0.7712129947782237,-0.26564349864501385,0
0.6525668216173534,0.3252156863343305,1.6254465548679973,1.3048850334099487,1.1062022541453564,-3.2592894862820736,0.6254300673466242,-0.5164620582214421,1.0552423393868529,-0.37266091173939925,0
1.229571095250809,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,1.8750070532985164,-0.014830132255534026,0.025701064722363966,-0.6874827820095882,-0.6246211349862323,1.26827275570784,1
0.2511725443071234,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-1.2002121433141226,-0.060837780497543945,-1.9234181938064818,-0.5042462922365744,0.005327667903674763,0.3407885088898349,0
0.8532639602724683,0.3252156863343305,-0.6152155523078459,-0.38792735293474656,1.1062022541453564,-0.45098263758978835,-0.024276352162991052,-0.9195823357220723,-1.282303532971922,-2.2989743474383313,0
0.5773053946216853,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-0.4314073441609629,2.434617060149074,0.5754526504612691,0.7784091361745228,-0.41067625853305667,0.9115480453932228,1
-0.4010931563220003,0.3252156863343305,1.6254465548679973,1.3283963165536248,1.8750070532985164,-1.6545427156007677,-0.6240053547872513,0.295886379772253,0.6432003551066623,-0.33698844070793704,1
-1.2289688532743497,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-0.4314073441609629,0.6660830617262128,-1.6735311093797067,-0.015615652841870673,0.3222830404268981,-1.7995597529978673,0
-1.2289688532743497,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,1.8750070532985164,-0.45466324944914893,0.4754978166905591,-1.115034591479954,-1.3338087810069459,-1.1574552744315565,1
2.910409631487397,0.3252156863343305,-0.6152155523078459,-0.41143863607842296,-1.2002121433141226,-1.030679005439113,1.8748654894804997,-0.6325118350776842,0.948269901160265,1.0899104005505313,0
1.3299196645783664,0.3252156863343305,1.6254465548679973,1.2656995615038216,0.3373974549921968,0.23177086232163924,-0.9238698560993814,0.9188904450004999,-0.6998980359604985,-0.4440058538023224,0
-1.1537074262786815,0.3252156863343305,1.6254465548679973,0.9051932199674513,-0.4314073441609629,0.51517797549242,-0.47407310413118625,1.0044008068945733,-0.018443985035567215,-1.0504378613371714,0
0.9285253872681365,-3.074882430400277,-0.6152155523078459,-0.6387143731339606,-1.2002121433141226,0.3035427935791743,1.4250687375123046,-0.44316746231223636,-0.47802927519424165,1.7676873501483032,1
1.1543096682551408,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,0.3373974549921968,0.5464631762969869,0.17563331537842902,-0.5653251221609122,-1.349656549633107,0.3764609799212971,0
-0.651964579640894,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,0.3373974549921968,2.4824650143207645,0.07567848160771899,0.7173303062501848,-0.6127353085166117,-1.6211973978405587,1
0.7027411062811321,0.3252156863343305,1.6254465548679973,1.5399978648467116,0.3373974549921968,0.2446530038294018,-0.07425376904834607,1.4380604993573725,0.47679878453196983,0.01973626960668006,0
0.12573683264767652,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-0.4314073441609629,0.21520810895451556,1.1751816530855295,-0.3820886323878984,0.0013657257471338467,-0.7293856220540164,0
0.9285253872681365,0.3252156863343305,-0.6152155523078459,-0.4192757304596483,1.1062022541453564,-0.15285307698156378,0.8253397348880442,-0.8829350377674698,-1.694345517252113,2.409791828714614,0
-0.8024874336322303,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-0.4314073441609629,-0.8153632116665066,0.025701064722363966,-0.7485616119339261,0.7422489090201697,0.1267536827010648,0
1.3048325222464772,0.3252156863343305,-0.6152155523078459,-0.3800902585535211,-1.2002121433141226,0.9053228325846643,0.07567848160771899,0.002707996135430541,-0.7910227055609255,0.8045306322988374,0
1.2546582375826985,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-1.2002121433141226,-0.17493674813772886,-0.5740279379018963,-0.6874827820095882,-0.2601224565845251,-2.120611992281023,0
-0.7774002913003409,0.3252156863343305,-0.6152155523078459,-0.39576444731597205,-1.2002121433141226,-0.042434721200739975,1.2251590699708845,-0.19274425962245068,0.5045323796277521,0.2337710957954502,0
0.37660825596657027,0.3252156863343305,1.6254465548679973,0.8424964649176476,0.3373974549921968,0.45996879760200804,0.8753171517733993,0.9555377429551032,0.17172923847836719,-1.1574552744315565,0
0.7529153909449109,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-0.4314073441609629,-1.2920024474537295,-0.27416343658976616,-0.5653251221609122,2.604361722594109,-1.3001451585574035,0
-1.4045788495975753,0.3252156863343305,-0.6152155523078459,-0.6387143731339606,-0.4314073441609629,-0.6865417965888788,0.3255655660344941,-0.2599309725392225,2.3389115981059088,0.3051160378583733,0
0.226085401975234,0.3252156863343305,-0.6152155523078459,-0.4506241079845501,1.1062022541453564,-1.4649912048436868,-0.5240505210165413,-1.0295242295858809,0.6471622972632025,0.3051160378583733,0
